ORPHAcode_target;DiseaseName_target;n_exact_donors;ORPHAcode_donors;DiseaseName_donors;HPO_ID;HPO_Label;donor_count;Supporting_ORPHAcode_donors;candidate_type;is_selected;is_fully_supported
583602;Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency;1;284417;Phosphoserine aminotransferase deficiency, infantile/juvenile form;HP:0001320;Cerebellar vermis hypoplasia;1;284417;single_donor;False;False
583602;Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency;1;284417;Phosphoserine aminotransferase deficiency, infantile/juvenile form;HP:0001336;Myoclonus;1;284417;single_donor;False;False
583602;Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency;1;284417;Phosphoserine aminotransferase deficiency, infantile/juvenile form;HP:0001339;Lissencephaly;1;284417;single_donor;False;False
583602;Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency;1;284417;Phosphoserine aminotransferase deficiency, infantile/juvenile form;HP:0001347;Hyperreflexia;1;284417;single_donor;False;False
583602;Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency;1;284417;Phosphoserine aminotransferase deficiency, infantile/juvenile form;HP:0001363;Craniosynostosis;1;284417;single_donor;False;False
583602;Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency;1;284417;Phosphoserine aminotransferase deficiency, infantile/juvenile form;HP:0001511;Intrauterine growth retardation;1;284417;single_donor;False;False
583602;Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency;1;284417;Phosphoserine aminotransferase deficiency, infantile/juvenile form;HP:0001531;Failure to thrive in infancy;1;284417;single_donor;False;False
583602;Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency;1;284417;Phosphoserine aminotransferase deficiency, infantile/juvenile form;HP:0001776;Bilateral talipes equinovarus;1;284417;single_donor;False;False
583602;Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency;1;284417;Phosphoserine aminotransferase deficiency, infantile/juvenile form;HP:0002079;Hypoplasia of the corpus callosum;1;284417;single_donor;False;False
583602;Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency;1;284417;Phosphoserine aminotransferase deficiency, infantile/juvenile form;HP:0002154;Hyperglycinemia;1;284417;single_donor;False;False
583602;Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency;1;284417;Phosphoserine aminotransferase deficiency, infantile/juvenile form;HP:0002392;EEG with polyspike wave complexes;1;284417;single_donor;False;False
583602;Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency;1;284417;Phosphoserine aminotransferase deficiency, infantile/juvenile form;HP:0003121;Limb joint contracture;1;284417;single_donor;False;False
583602;Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency;1;284417;Phosphoserine aminotransferase deficiency, infantile/juvenile form;HP:0005280;Depressed nasal bridge;1;284417;single_donor;False;False
583602;Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency;1;284417;Phosphoserine aminotransferase deficiency, infantile/juvenile form;HP:0006380;Knee flexion contracture;1;284417;single_donor;False;False
583602;Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency;1;284417;Phosphoserine aminotransferase deficiency, infantile/juvenile form;HP:0006466;Ankle flexion contracture;1;284417;single_donor;False;False
583602;Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency;1;284417;Phosphoserine aminotransferase deficiency, infantile/juvenile form;HP:0006956;Dilation of lateral ventricles;1;284417;single_donor;False;False
583602;Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency;1;284417;Phosphoserine aminotransferase deficiency, infantile/juvenile form;HP:0007704;Paroxysmal involuntary eye movements;1;284417;single_donor;False;False
583602;Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency;1;284417;Phosphoserine aminotransferase deficiency, infantile/juvenile form;HP:0008064;Ichthyosis;1;284417;single_donor;False;False
583602;Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency;1;284417;Phosphoserine aminotransferase deficiency, infantile/juvenile form;HP:0008872;Feeding difficulties in infancy;1;284417;single_donor;False;False
583602;Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency;1;284417;Phosphoserine aminotransferase deficiency, infantile/juvenile form;HP:0008936;Axial hypotonia;1;284417;single_donor;False;False
583602;Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency;1;284417;Phosphoserine aminotransferase deficiency, infantile/juvenile form;HP:0009879;Simplified gyral pattern;1;284417;single_donor;False;False
583602;Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency;1;284417;Phosphoserine aminotransferase deficiency, infantile/juvenile form;HP:0011097;Epileptic spasm;1;284417;single_donor;False;False
583602;Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency;1;284417;Phosphoserine aminotransferase deficiency, infantile/juvenile form;HP:0011196;EEG with focal sharp waves;1;284417;single_donor;False;False
583602;Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency;1;284417;Phosphoserine aminotransferase deficiency, infantile/juvenile form;HP:0011451;Congenital microcephaly;1;284417;single_donor;False;False
583602;Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency;1;284417;Phosphoserine aminotransferase deficiency, infantile/juvenile form;HP:0011471;Gastrostomy tube feeding in infancy;1;284417;single_donor;False;False
583602;Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency;1;284417;Phosphoserine aminotransferase deficiency, infantile/juvenile form;HP:0012279;Hyposerinemia;1;284417;single_donor;False;False
583602;Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency;1;284417;Phosphoserine aminotransferase deficiency, infantile/juvenile form;HP:0012430;Cerebral white matter hypoplasia;1;284417;single_donor;False;False
583602;Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency;1;284417;Phosphoserine aminotransferase deficiency, infantile/juvenile form;HP:0012448;Delayed myelination;1;284417;single_donor;False;False
583602;Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency;1;284417;Phosphoserine aminotransferase deficiency, infantile/juvenile form;HP:0012736;Profound global developmental delay;1;284417;single_donor;False;False
583602;Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency;1;284417;Phosphoserine aminotransferase deficiency, infantile/juvenile form;HP:0030215;Inappropriate crying;1;284417;single_donor;False;False
583602;Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency;1;284417;Phosphoserine aminotransferase deficiency, infantile/juvenile form;HP:0040288;Nasogastric tube feeding;1;284417;single_donor;False;False
583602;Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency;1;284417;Phosphoserine aminotransferase deficiency, infantile/juvenile form;HP:0200048;Cyanotic episode;1;284417;single_donor;False;False
597733;Oculocutaneous albinism type 8;0;;;;;0;;no_match;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0000218;High palate;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0000238;Hydrocephalus;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0000343;Long philtrum;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0000347;Micrognathia;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0000358;Posteriorly rotated ears;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0000369;Low-set ears;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0000410;Mixed hearing impairment;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0000463;Anteverted nares;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0000473;Torticollis;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0000482;Microcornea;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0000501;Glaucoma;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0000520;Proptosis;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0000545;Myopia;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0000592;Blue sclerae;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0000670;Carious teeth;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0000691;Microdontia;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0000703;Dentinogenesis imperfecta;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0000750;Delayed speech and language development;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0000767;Pectus excavatum;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0000768;Pectus carinatum;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0000926;Platyspondyly;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0000938;Osteopenia;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0000939;Osteoporosis;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0000946;Hypoplastic ilia;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0000963;Thin skin;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0000974;Hyperextensible skin;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0000978;Bruising susceptibility;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0001027;Soft, doughy skin;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0001075;Atrophic scars;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0001166;Arachnodactyly;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0001181;Adducted thumb;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0001250;Seizure;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0001252;Hypotonia;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0001270;Motor delay;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0001297;Stroke;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0001319;Neonatal hypotonia;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0001357;Plagiocephaly;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0001363;Craniosynostosis;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0001382;Joint hypermobility;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0001385;Hip dysplasia;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0001562;Oligohydramnios;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0001634;Mitral valve prolapse;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0001762;Talipes equinovarus;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0001822;Hallux valgus;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0002007;Frontal bossing;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0002089;Pulmonary hypoplasia;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0002091;Restrictive ventilatory defect;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0002093;Respiratory insufficiency;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0002098;Respiratory distress;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0002616;Aortic root aneurysm;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0002650;Scoliosis;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0002651;Spondyloepimetaphyseal dysplasia;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0002751;Kyphoscoliosis;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0002757;Recurrent fractures;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0002779;Tracheomalacia;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0002828;Multiple joint contractures;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0002974;Radioulnar synostosis;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0003016;Metaphyseal widening;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0003196;Short nose;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0003300;Ovoid vertebral bodies;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0003414;Atlantoaxial dislocation;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0004568;Beaking of vertebral bodies;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0004970;Ascending tubular aorta aneurysm;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0004993;Slender long bones with narrow diaphyses;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0005008;Large joint dislocations;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0005280;Depressed nasal bridge;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0005678;Anterior atlanto-occipital dislocation;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0006243;Phalangeal dislocation;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0006487;Bowing of the long bones;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0006522;Repeated pneumothoraces;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0008453;Congenital kyphoscoliosis;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0008807;Acetabular dysplasia;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0008897;Postnatal growth retardation;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0009726;Renal neoplasm;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0010575;Dysplasia of the femoral head;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0010646;Cervical spine instability;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0010648;Dermal translucency;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0011800;Midface retrusion;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0012095;Multiple joint dislocation;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0012366;Basilar invagination;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0012727;Thoracic aortic aneurysm;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0100750;Atelectasis;1;536467;single_donor;False;False
642099;Spondyloepimetaphyseal dysplasia with joint laxity, Beighton type;1;536467;B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome;HP:0500087;Peripapillary atrophy;1;536467;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0000008;Abnormal morphology of female internal genitalia;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0000053;Macroorchidism;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0000098;Tall stature;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0000138;Ovarian cyst;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0000199;Tongue nodules;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0000708;Atypical behavior;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0000771;Gynecomastia;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0000798;Oligozoospermia;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0000822;Hypertension;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0000826;Precocious puberty;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0000845;Elevated circulating growth hormone concentration;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0000866;Euthyroid multinodular goiter;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0000870;Increased circulating prolactin concentration;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0000978;Bruising susceptibility;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0001003;Multiple lentigines;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0001007;Hirsutism;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0001065;Striae distensae;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0001074;Atypical nevi in non-sun exposed areas;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0001297;Stroke;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0001324;Muscle weakness;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0001402;Hepatocellular carcinoma;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0001507;Growth abnormality;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0001580;Pigmented micronodular adrenocortical disease;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0001635;Congestive heart failure;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0001907;Thromboembolism;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0002890;Thyroid carcinoma;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0002894;Neoplasm of the pancreas;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0002895;Papillary thyroid carcinoma;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0003118;Increased circulating cortisol level;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0004324;Increased body weight;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0004944;Dilatation of the cerebral artery;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0005585;Spotty hyperpigmentation;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0006731;Follicular thyroid carcinoma;1;1359;single_donor;False;False
647772;Isolated primary pigmented nodular adrenocortical disease;1;1359;Carney complex;HP:0006753;Neoplasm of the stomach;1;1359;single_donor;False;False
